,0
55184,3
55209,3
55256,2
55264,3
55265,3
55266,3
55271,3
55292,3
55314,3
55342,3
55446,3
55478,3
55571,3
55661,3
55717,3
55733,3
55742,3
55873,3
55892,3
55942,3
55947,3
55981,3
56056,3
56090,3
56098,3
56102,2
56125,3
56132,3
56276,3
56304,3
56387,3
56409,3
56410,3
56424,2
56458,3
56498,3
56509,3
56513,3
56527,3
56529,3
56539,3
56545,3
56560,3
56579,3
56591,3
56601,3
56614,3
56668,3
56701,3
56729,3
56755,3
56765,3
56798,3
56801,3
56844,3
56847,3
56854,3
56905,3
56919,3
56949,3
56951,3
56970,1
57003,3
57042,3
57089,3
57092,3
57123,3
57126,3
57130,3
57157,3
57171,3
57177,3
57191,3
57225,3
57252,3
57254,1
57263,3
57330,3
57360,3
57454,3
57541,3
57563,3
57574,3
57612,3
57625,3
57646,3
57673,3
57678,3
57713,3
57723,3
57724,3
57733,3
57749,3
57753,3
57755,3
57810,3
57819,3
57846,3
57876,3
57985,1
57998,3
58040,1
58050,3
58058,3
58059,3
58090,3
58129,3
58131,3
58142,3
58289,3
58290,3
58365,3
58389,3
58440,3
58460,3
58476,3
58488,3
58536,3
58566,3
58615,2
58643,3
58661,1
58685,3
58689,3
58694,3
58709,3
58741,3
58750,3
58766,3
58847,3
58867,3
58875,3
58901,3
58920,3
58930,2
58940,3
59083,3
59095,3
59111,3
59115,3
59180,1
59260,3
59284,3
59322,3
59421,3
59470,3
59481,3
59490,1
59566,3
59603,3
59604,3
59613,3
59614,3
59620,3
59731,3
59733,3
59809,3
59818,3
59875,3
59939,3
59987,3
60015,3
60042,1
60045,3
60053,3
60116,3
60120,3
60157,3
60183,3
60194,2
60195,3
60297,3
60302,3
60378,3
60403,3
60507,2
60571,3
60582,3
60647,3
60662,3
60672,3
60695,3
60716,3
60729,3
60752,3
60754,3
60809,3
60815,3
60870,1
60875,3
60910,3
60933,3
60995,3
61034,2
61073,3
61079,3
61122,3
61131,3
61166,1
61196,3
61222,3
61227,3
61270,3
61313,3
61333,3
61389,1
61457,3
61489,3
61587,3
61602,1
61666,1
61707,3
61715,3
61735,3
61807,3
61860,3
61905,3
61911,3
61932,3
61960,3
62001,2
62052,3
62086,3
62111,3
62129,3
62199,3
62246,3
62339,3
62395,3
62415,3
62425,3
62511,3
62519,3
62529,3
62534,3
62549,3
62668,3
62709,3
62710,1
62723,3
62727,3
62744,3
62775,3
62789,3
62794,3
62834,3
62848,1
62871,3
62873,3
62892,3
62926,3
62950,3
62970,3
62984,3
62987,3
63030,3
63079,3
63100,3
63164,3
63179,2
63293,3
63385,3
